text,labels
সাধারণ বাঙালী পরিবারের অসাধারণ গল্প,positive
তার ফ্রি কিকটা এখনও চোখে ভাসছে,positive
আসুন আমরা সবাই র‍্যাবকে অভিনন্দন জানাই/তোমারই পেরেছ.....তোমরাই পারবে,positive
তবে পরাজিত হলে সরকারের বিরুদ্ধে আন্দোলন করার একটা ইস্যু বানানো যাবে,negative
অভিনন্দন ডোনাল্ড ট্রাম্প,positive
দেখেন না ওরা নিজেদের দেশটার কি হাল করেছে,negative
জিম্বাবুয়েই জিতে গেলো,positive
ধোনি কি বিজয়ী টিমের কেপটেন ? নাকি মাইকেল ক্লার্ক ?মাইকেল ক্লার্ক এর টা তো দিলেন না,negative
আমদের সরকার ও তার চামচদের উপদেশ না নিয়ে ইলেকশান করলে ১০০০% সিওর হারবেই,negative
জয় দিয়ে শুরু হল বিশ্বকাপ মিশন,positive
এই দুইজনকে বলবো দয়া করে চোখে রংগীন চশমা পড়ে যেন আবার মডেলিং এ না জড়ান,negative
যেনতেন প্রকারে জিতলেই হয়না,positive
"বরাজিল হেকসা ছাড়িয়ে হেপটা পাইল ! ভালো তো , ভালো না",positive
আওয়ামীলীগকে ‍ না বলুন,negative
from the writing of আবদুল মান্নান,positive
কংজরী চৌধুরী আপনাদের খুব দরকার বাংলাদেশের,positive
আকাশ-বিকাশ-ডন-বাধন ওরা গেল কই ??,negative
কার্ডিফের সেই দিনটি ছিল মোহাম্মদ আশরাফুলের,positive
বাস পুড়িয়ে হরতাল পালনের রাজনীতি থেকে আমাদের বেরিয়ে আসতে হবে,positive
আজকে যদি ইংল্যান্ড হেরে যায় তাহলে টাইগারদের কোয়ার্টারফাইনালে যাওয়ার পথ আরও মসৃণ হবে,positive
জাতীয় ঐক্যমতের গৃহপালিত সরকার,negative
ভালো প্রতিবেদন স্যার,positive
ভাই ভাইদের মধ্যে যতক্ষন হানা হানি থাকবে ততক্ষণ শান্তি থাকবেনা,negative
