text,labels
সুন্দর লেখার জন্য লেখককে ধন্যবাদ,positive
"ভাই এভাবে বলবেন না, কারো গা জ্বলে! দেখেন না ডিজলাইকও দেয়",negative
কেন ? ঢাকায় চট জলদি দুজন নগর পিতা কি দেওয়া হয় নি ? আর কী লাগে ?,positive
কানাডাতে থেকে দেখলাম অধিকাংশ ইন্ডিয়ানের ধারনা বাংলাদেশ একটা অতি দরিদ্র দেশ অথচ বিশ্বের সবচেয়ে বেশি অতি দরিদ্র লোকের বাস এই ইন্ডিয়াতে,negative
একটা নিরপেক্ষ জাতীয় নির্বাচন বাঙালির জন্য স্বপ্নের মত মনে হয়,positive
গণতন্ত্রে ক্ষমতার উৎস জনগণ,positive
রেফারির তারিফ না করে পারছি না,positive
"ভালো, দেখা যাক কতদিন এ কথা থাকে",positive
আমার তো এখনই খেতে ই‍চছে করছে,positive
দাদাদের চামচাদের বিসিবি থেকে বিতাড়িত দরকার,negative
"সবার সাথেই বর্তমান সরকারের যোগাযোগ আছে, যোগাযোগটা নেই শুধু জনগণের সাথে",negative
"নবনির্বাচিত তিন মেয়র শপথ নিয়েছেন আর আমরা শপথ নিলাম যে, যেহেতু ভোট দিতে পারিনি, আমাদের ভোট ডিজিটালাইজ ডাকাতি হয়েছে তাই আপনাদের মেয়র হিসেবে মানতে পারলাম না",negative
শিক্ষকদের মর্যাদা নিজেদের ফিরিয়ে আনতে হবে,positive
তাবিথ জয় লাভ করবে শিওর|,positive
নরেন্দ্র মোদী এক রুপকথার নায়কের নাম,positive
ভাইরে পরিবেশ ত নির্বাচন মতো হতে হবে,negative
"ভারতের ৯৫ রানের হার , আমাদের সাথে আবিচারের উপযুক্ত বিচার , ধন্যবাদ অস্ট্রেলিয়া",positive
