text,labels
অনন্য একটা আর্টিকেল | যথাযথ বিশ্লেষণ |,positive
ই আন্দোলন বিনা ভোটের সরকার বিরুদ্ধে,negative
"আপনার ট্যাক্সের টাকায়তো অনেকগুলো তত্বাবধায়ক সরকারের সুষ্ঠু নির্বাচন হয়েছে, দেশে কি শান্তি এসেছে কখনো?",negative
"বাংলাদেশের জান, বাংলাদেশের প্রাণ সাকিব আল হাসান সাকিব আল হাসান",positive
এ জগতে হায় সেই বেশি চায় আছে যার ভুরিভুরি রাজার হস্ত করে সমস্ত কাংগালের ধণ চুরি,negative
"ভারত এবং আওয়ামি লীগ এর আনন্দ, সারা বিশ্ব এবং জাতির হতাশা",negative
পান্তা ইলিশ খাওয়া শুরু করেছে কিছু অতি উৎসাহী রাতারাতি বিত্তবান হওয়া মানুষ,negative
পেট্রোলবোমার কারিগর কারা এটা সবাই ভাল করেই জানে,negative
আর অবামা ৫% নিয়া খমতায় আসে না,negative
ব্রাজিল দলটাও এক যুগ পরে সেমিফাইনাল খেলছে,positive
আমাদের প্লেয়ার রা এর বাতাস পেলে বাজে পারফরম করবে,negative
সব প্রার্থী শতভাগ আশাই করে থাকে জয়ের ব্যাপারে ! কিন্তু জিতবে তো একজন,positive
ভিডিওটি সবার দেখা দরকার,positive
হয় নতুন এবং সুসথ ধারার কেউ নেতা হোক - আমরা তা হলে অপেখখা করব,positive
গাভাস্কারের প্রশংসা আমাদের জন্য শক্তি হয়েই থাকবে,positive
আসল বদমাস তো কলেজর অধ্যখ সাহেব,negative
কেন ? উনি কি বিধি ভেঙেছেন ? দেশের মানুষ কি শুধু সরকার দলীয় কিছু অন্ধ ?,negative
মিত্যা,negative
আর আইনস্টাইন এর যা আবদান তার ব্যাপ্তি অতুলনীয়,positive
"জনতা জেগেছে,এখন দরকার জনতার আদালত",positive
কোকোর জানাজা নিয়ে যারা কথা বলে তাদের বলছি- জানাজায় লোক সমাগম কারো জনপ্রিয়তার মাপকাঠি নয়,negative
